t,ABS_RX,ABS_RY,ABS_RZ,ABS_X,ABS_Y,ABS_Z
1654431142.743258,127,126,0,136,0,0
1654431142.7793536,127,126,0,136,0,0
1654431142.819247,126,126,0,136,0,0
1654431142.8553503,126,126,0,136,0,0
1654431142.895361,126,126,0,136,0,0
1654431142.931363,127,126,0,136,0,0
1654431142.9674041,126,126,0,136,0,0
1654431143.0034866,127,125,0,135,0,0
1654431143.0393739,127,126,0,136,0,0
1654431143.079347,126,125,0,136,0,0
1654431143.1153798,126,126,0,135,0,0
1654431143.1553357,126,126,0,136,0,0
1654431143.1912282,127,125,0,136,0,0
1654431143.2312713,126,126,0,136,0,0
1654431143.2674801,126,126,0,136,0,0
1654431143.3032556,126,126,0,136,0,0
1654431143.3392274,126,126,0,135,0,0
1654431143.375301,127,126,0,135,0,0
1654431143.4113314,127,125,0,136,0,0
1654431143.4474044,127,125,0,136,0,0
1654431143.4833064,126,125,0,136,0,0
1654431143.5273156,126,126,0,135,0,0
1654431143.563311,126,125,0,136,0,0
1654431143.5994155,126,126,0,136,0,0
1654431143.6352565,127,127,0,135,0,0
1654431143.6712835,127,126,0,136,0,0
1654431143.7073755,127,125,0,136,0,0
1654431143.7433357,126,126,0,136,0,0
1654431143.7793465,125,126,0,136,0,0
1654431143.8153596,127,126,0,135,0,0
1654431143.8513722,127,126,0,136,0,0
1654431143.887408,128,126,0,136,0,0
1654431143.923558,126,125,0,136,0,0
1654431143.9673722,125,126,0,136,0,0
1654431144.0033362,126,126,0,136,0,0
1654431144.0393484,126,126,0,135,0,0
1654431144.0794468,126,126,0,135,0,0
1654431144.1234996,126,126,0,136,0,0
1654431144.1594238,126,126,0,135,0,0
1654431144.195308,127,126,0,135,0,0
1654431144.2314103,127,125,0,136,0,0
1654431144.267432,126,126,0,136,0,0
1654431144.3034468,126,126,0,137,0,0
1654431144.3394353,126,126,0,135,0,0
1654431144.3754153,126,126,0,135,0,0
1654431144.4113972,126,125,0,135,0,0
1654431144.4474273,126,125,0,136,0,0
1654431144.4833226,126,126,0,137,0,0
1654431144.5193524,127,127,0,136,0,0
1654431144.5554295,127,126,0,135,0,0
1654431144.5914907,127,125,0,135,0,0
1654431144.6274972,127,125,0,136,0,15
1654431144.6634965,127,125,0,136,0,17
1654431144.6995516,126,127,0,136,0,17
1654431144.735431,126,126,0,135,0,16
1654431144.7714107,127,126,0,135,0,16
1654431144.8074107,127,126,0,136,0,18
1654431144.843646,126,125,0,136,0,22
